time, dry1, wett1, dry2, wett2, sensor1, sensor2, averageinprocent, moisturestartprocent, starthour, endhour, temperature, jobcounter, maxjobs, wateringduration, pauzeduration, lastwateringtime, ValveStatus, watergifttimer, pauzetimer, outputread,
11:29:38,795,435,795,435,84,88,0,30,9,21,23.00,0,8,60,1,,0,0,0,0,
11:29:39,795,435,795,435,84,86,86,30,9,21,23.00,0,8,60,1,,0,0,0,0,
11:29:40,795,435,795,435,83,85,85,30,9,21,23.00,0,8,60,1,,0,0,0,0,
11:29:41,795,435,795,435,83,84,84,30,9,21,23.00,0,8,60,1,,0,0,0,0,
11:29:42,795,435,795,435,83,84,83,30,9,21,23.00,0,8,60,1,,0,0,0,0,
11:29:43,795,435,795,435,83,84,83,30,9,21,23.00,0,8,60,1,,0,0,0,0,
11:29:44,795,435,795,435,83,84,83,30,9,21,23.00,0,8,60,1,,0,0,0,0,
11:29:45,795,435,795,435,41,43,83,30,9,21,23.00,0,8,60,1,,0,0,0,0,
11:29:46,795,435,795,435,19,21,42,30,9,21,23.00,0,8,60,1,,0,0,0,0,
11:29:47,795,435,795,435,15,17,20,30,9,21,23.00,1,8,60,1,11:29:46,1,59,60,1,
11:29:48,795,435,795,435,13,15,16,30,9,21,23.00,1,8,60,1,11:29:46,1,58,60,1,
11:29:49,795,435,795,435,81,83,14,30,9,21,23.00,1,8,60,1,11:29:46,1,57,60,1,
11:29:50,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,56,60,1,
11:29:51,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,55,60,1,
11:29:52,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,54,60,1,
11:29:53,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,53,60,1,
11:29:54,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,52,60,1,
11:29:55,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,51,60,1,
11:29:56,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,1,50,60,1,
11:29:57,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,49,60,1,
11:29:58,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,48,60,1,
11:29:59,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,47,60,1,
11:30:00,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,46,60,1,
11:30:01,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,45,60,1,
11:30:02,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,44,60,1,
11:30:03,795,435,795,435,83,85,82,30,9,21,23.00,1,8,60,1,11:29:46,1,43,60,1,
11:30:04,795,435,795,435,83,86,84,30,9,21,23.00,1,8,60,1,11:29:46,1,42,60,1,
11:30:05,795,435,795,435,82,84,84,30,9,21,23.00,1,8,60,1,11:29:46,1,41,60,1,
11:30:06,795,435,795,435,95,96,83,30,9,21,23.00,1,8,60,1,11:29:46,1,40,60,1,
11:30:07,795,435,795,435,95,96,95,30,9,21,23.00,1,8,60,1,11:29:46,1,39,60,1,
11:30:08,795,435,795,435,81,83,95,30,9,21,23.00,1,8,60,1,11:29:46,1,38,60,1,
11:30:09,795,435,795,435,82,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,37,60,1,
11:30:10,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,36,60,1,
11:30:11,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,35,60,1,
11:30:12,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,34,60,1,
11:30:13,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,33,60,1,
11:30:14,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,32,60,1,
11:30:15,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,31,60,1,
11:30:16,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,30,60,1,
11:30:17,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,1,29,60,1,
11:30:18,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,1,28,60,1,
11:30:19,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,27,60,1,
11:30:20,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,26,60,1,
11:30:21,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,1,25,60,1,
11:30:22,795,435,795,435,82,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,24,60,1,
11:30:23,795,435,795,435,95,96,82,30,9,21,23.00,1,8,60,1,11:29:46,1,23,60,1,
11:30:24,795,435,795,435,82,83,95,30,9,21,23.00,1,8,60,1,11:29:46,1,22,60,1,
11:30:25,795,435,795,435,95,96,82,30,9,21,23.00,1,8,60,1,11:29:46,1,21,60,1,
11:30:26,795,435,795,435,95,96,95,30,9,21,23.25,1,8,60,1,11:29:46,1,20,60,1,
11:30:27,795,435,795,435,81,83,95,30,9,21,23.00,1,8,60,1,11:29:46,1,19,60,1,
11:30:28,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,18,60,1,
11:30:29,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,17,60,1,
11:30:30,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,16,60,1,
11:30:31,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,15,60,1,
11:30:32,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,14,60,1,
11:30:33,795,435,795,435,82,83,82,30,9,21,23.25,1,8,60,1,11:29:46,1,13,60,1,
11:30:34,795,435,795,435,81,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,12,60,1,
11:30:35,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,1,11,60,1,
11:30:36,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,1,11,60,1,
11:30:37,795,435,795,435,82,83,82,30,9,21,23.25,1,8,60,1,11:29:46,1,9,60,1,
11:30:38,795,435,795,435,82,83,82,30,9,21,23.00,1,8,60,1,11:29:46,1,8,60,1,
11:30:39,795,435,795,435,95,96,82,30,9,21,23.00,1,8,60,1,11:29:46,1,8,60,1,
11:30:40,795,435,795,435,95,96,95,30,9,21,23.25,1,8,60,1,11:29:46,1,7,60,1,
11:30:41,795,435,795,435,95,96,95,30,9,21,23.25,1,8,60,1,11:29:46,1,5,60,1,
11:30:42,795,435,795,435,95,96,95,30,9,21,23.25,1,8,60,1,11:29:46,1,4,60,1,
11:30:43,795,435,795,435,95,96,95,30,9,21,23.00,1,8,60,1,11:29:46,1,4,60,1,
11:30:44,795,435,795,435,95,96,95,30,9,21,23.25,1,8,60,1,11:29:46,1,3,60,1,
11:30:45,795,435,795,435,95,96,95,30,9,21,23.00,1,8,60,1,11:29:46,1,2,60,1,
11:30:46,795,435,795,435,94,96,95,30,9,21,23.00,1,8,60,1,11:29:46,1,1,60,1,
11:30:47,795,435,795,435,95,96,95,30,9,21,23.25,1,8,60,1,11:29:46,1,0,60,1,
11:30:48,795,435,795,435,94,96,95,30,9,21,23.25,1,8,60,1,11:29:46,0,0,59,0,
11:30:49,795,435,795,435,94,96,95,30,9,21,23.00,1,8,60,1,11:29:46,0,0,58,0,
11:30:50,795,435,795,435,81,83,95,30,9,21,23.25,1,8,60,1,11:29:46,0,0,57,0,
11:30:51,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,56,0,
11:30:52,795,435,795,435,95,96,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,55,0,
11:30:53,795,435,795,435,81,83,95,30,9,21,23.00,1,8,60,1,11:29:46,0,0,54,0,
11:30:54,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,53,0,
11:30:55,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,52,0,
11:30:56,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,51,0,
11:30:57,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,50,0,
11:30:58,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,49,0,
11:30:59,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,48,0,
11:31:00,795,435,795,435,81,82,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,47,0,
11:31:01,795,435,795,435,81,83,81,30,9,21,23.25,1,8,60,1,11:29:46,0,0,46,0,
11:31:02,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,45,0,
11:31:03,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,44,0,
11:31:04,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,43,0,
11:31:05,795,435,795,435,81,82,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,42,0,
11:31:06,795,435,795,435,81,83,81,30,9,21,23.25,1,8,60,1,11:29:46,0,0,41,0,
11:31:07,795,435,795,435,81,82,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,40,0,
11:31:08,795,435,795,435,81,83,81,30,9,21,23.25,1,8,60,1,11:29:46,0,0,39,0,
11:31:09,795,435,795,435,81,82,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,38,0,
11:31:10,795,435,795,435,81,83,81,30,9,21,23.25,1,8,60,1,11:29:46,0,0,37,0,
11:31:11,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,36,0,
11:31:12,795,435,795,435,81,82,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,35,0,
11:31:13,795,435,795,435,81,83,81,30,9,21,23.25,1,8,60,1,11:29:46,0,0,34,0,
11:31:14,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,33,0,
11:31:15,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,32,0,
11:31:16,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,31,0,
11:31:17,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,30,0,
11:31:18,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,29,0,
11:31:19,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,28,0,
11:31:20,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,27,0,
11:31:21,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,26,0,
11:31:22,795,435,795,435,81,83,82,30,9,21,23.50,1,8,60,1,11:29:46,0,0,25,0,
11:31:23,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,24,0,
11:31:24,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,23,0,
11:31:25,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,22,0,
11:31:26,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,21,0,
11:31:27,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,20,0,
11:31:28,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,19,0,
11:31:29,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,18,0,
11:31:30,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,17,0,
11:31:31,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,16,0,
11:31:32,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,15,0,
11:31:33,795,435,795,435,81,83,82,30,9,21,23.50,1,8,60,1,11:29:46,0,0,14,0,
11:31:34,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,13,0,
11:31:35,795,435,795,435,81,82,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,12,0,
11:31:36,795,435,795,435,81,83,81,30,9,21,23.25,1,8,60,1,11:29:46,0,0,11,0,
11:31:37,795,435,795,435,81,82,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,10,0,
11:31:38,795,435,795,435,81,83,81,30,9,21,23.25,1,8,60,1,11:29:46,0,0,9,0,
11:31:39,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,8,0,
11:31:40,795,435,795,435,81,83,82,30,9,21,23.50,1,8,60,1,11:29:46,0,0,7,0,
11:31:41,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,7,0,
11:31:42,795,435,795,435,81,82,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,6,0,
11:31:43,795,435,795,435,81,82,81,30,9,21,23.25,1,8,60,1,11:29:46,0,0,5,0,
11:31:44,795,435,795,435,81,82,81,30,9,21,23.25,1,8,60,1,11:29:46,0,0,3,0,
11:31:45,795,435,795,435,81,83,81,30,9,21,23.50,1,8,60,1,11:29:46,0,0,2,0,
11:31:46,795,435,795,435,81,83,82,30,9,21,23.50,1,8,60,1,11:29:46,0,0,1,0,
11:31:47,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,0,0,
11:31:48,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,0,0,
11:31:49,795,435,795,435,81,82,82,30,9,21,23.50,1,8,60,1,11:29:46,0,0,0,0,
11:31:50,795,435,795,435,81,83,81,30,9,21,23.50,1,8,60,1,11:29:46,0,0,0,0,
11:31:51,795,435,795,435,81,82,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,0,0,
11:31:52,795,435,795,435,81,83,81,30,9,21,23.25,1,8,60,1,11:29:46,0,0,0,0,
11:31:53,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,0,0,
11:31:54,795,435,795,435,81,83,82,30,9,21,23.50,1,8,60,1,11:29:46,0,0,0,0,
11:31:55,795,435,795,435,81,83,82,30,9,21,23.50,1,8,60,1,11:29:46,0,0,0,0,
11:31:56,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,0,0,
11:31:57,795,435,795,435,81,83,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,0,0,
11:31:58,795,435,795,435,81,82,82,30,9,21,23.25,1,8,60,1,11:29:46,0,0,0,0,
11:31:59,795,435,795,435,81,83,81,30,9,21,23.50,1,8,60,1,11:29:46,0,0,0,0,
